bord,wit,welo,wres,zres,zwart,zelo
1,Van Kessel Wessel,2097,0,1,Munoz Miguel,2611
2,Alienkin Aleksander,2407,0,1,Cekro Ekrem,2371
3,Lenaerts Lennert,2298,0,1,Sukander Irene,2271
4,Hautot Stephane,2352,1,0,Roos Adrian,2302
5,Cools Gorik,2228,0,1,De Strycker Nathan,2172
6,Fayard Alain,2223,0,1,Dgebuadze Alexandre,2466
7,Dardha Daniel,2472,1,0,Draidi Ahmed,1974
8,Verheyen Olivier,1887,1,0,Grochal Joey,2268
9,Huynh Laurent,2194,1,0,De Villers Mourad,2086
10,Van Dijck Bjarne,2083,0,1,Decrop Benjamin,2173
11,Van Vliet Dennis,2135,0.5,0.5,Baselmans Luuk,1969
12,Dauw Sterre,2076,1,0,Decoster Frederic,2294
13,Baselmans Sam,2076,0,1,Hamblok Roel,2224
14,Roos David,2029,1,0,Dardha Arben,2201
15,Spaens Kjell,1990,0.5,0.5,Lacroix Bruno,2143
16,Clark-Foulquier Stephen,2123,0.5,0.5,Devolder Dieter,2049
17,Soubirou Oriane,2119,1,0,Versyck Dominique,1998
18,Roofthoofd Marcel,2062,1,0,Barbier Wim,2084
19,Hoffmann Max,2133,1,0,Vintioen Ben,1885
20,Minet Julien,1929,0,1,Van Hoofstat Tom,2119
21,Depauw Christian,2090,1,0,Poelman Geoffrey,1916
22,Vanhuyse Nele,2048,0,1,Kegels Kristof,1858
23,Denys Frank,1897,0,1,Fischer Julie,2029
24,De Jongh Saul,1849,1,0,Zamparo Sergio,2018
25,Van de Velde Filip,1753,1,0,Harutyunyan Axel,1990
26,Moerman Thomas,1943,0.5,0.5,De Reese Elias,1776
27,Maddens Martijn,2067,0,1,Ouaki Mark,1855
28,Macai Ioan,1960,0,1,Anciaux Adrien,1523
29,Detienne Stephane,1807,0.5,0.5,Verrijken Geert,1940
30,Korte Markus,1933,1,0,Bertram Johannes,1774
31,Barbier Astrid,1792,0,1,Miulescu Gabriel,1905
32,Dekker Marvin,1893,0,1,Dutre Wonder,1293
33,Mabille Natacha,1731,0,1,Vasile-Bonciog Cristian,1889
34,De Reymaeker Walter,1864,1,0,Vervaet Bart,1693
35,Schoofs Maxim,1646,1,0,Aglave Arnaud,2072
36,Wouters Maarten,1782,0,1,Vanderwaeren Serge,2115
37,Aguilar Adriano,1771,0,1,Moreels Yves,2067
38,Bauwens Steven,1771,0,1,Lane Samuel,2041
39,Anciaux Marc,2000,0,1,Boshra Abanoub,1748
40,De Witte Stein,1756,0,1,Faybish Nimrod,1984
41,Yoro Samuel,1629,0,1,Lot Diederik,1946
42,Van De Putte Ben,1743,0,1,Romero Reinaldo Herrera,1897
43,Willockx Ritsaart,1888,1,0,Drossart Jonathan,1719
44,Van Puyvelde Stijn,1727,0,1,Vos Rik,1850
45,Cornil Etienne,1835,1,0,Kuy Yannick,1655
46,Dreelinck Adriaan,1711,1,0,Polin Giulia,1812
47,Wlogalski Olivier,1846,0,1,D'Haenens Leon,1582
48,Vanden Broeck Jan,1977,0,1,Bachir John,1684
49,Abubakirov Khumid,1667,0,1,Parreira Luis Miguel,1802
50,Van Bunderen Gert,1781,1,0,Peers Wim,1660
51,Herrygers Rik,1629,0,1,Boodts Jeroen,1781
52,Desinte David,1779,1,0,De Baets Branko,1634
53,Palstermans Koen,1489,0,1,Silvain Thierry,1709
54,Aguilar Luciano,1701,0,1,Schrevens Simon,1471
55,Micciche Ruben,1507,0.5,0.5,De Bosscher Peter,1698
56,Bes Nikolaas,1710,0,1,Raptis Filippos,0
57,De Baets Keano,1697,1,0,De Meyere Dirk,1553
58,Abidin Aysajan,1684,0.5,0.5,Heyerick Anton,1548
59,De Vet Sylvin,1565,0,1,Van Wijnendaele Jovanni,1671
60,Dreelinck Jacob,1638,0.5,0.5,Musabayeva Diana,1532
61,Skowron Jean-Pol,1622,0,1,Bontemps Cedric,1435
62,Taleb Mohamad,1427,1,0,Degraeve Ruben,1612
63,Debeuckelaere Alexander,1678,1,0,Hashemi Oshank,0
64,Beukema Constantijn,1598,1,0,Boustany Georges,1466
65,Faybish Benjamin,1543,1,0,Smeyers Johan,1368
66,Bultijnck Kristoff,1536,1,0,Burssens Maya,1054
67,Teichner Roberto,1323,1,0,Palmans Niels,1528
68,Oostenbach Ronny,1503,1,0,Pouliart Sander,1241
69,Swaidan Ali,1477,1,0,Fernandez Derlis,0
70,Govoreanu Matei,1087,1,0,Haverbeke Jean-Pierre,1476
71,Cornelis Eric,1659,1,0,Decraene Lotus,1113
72,Camus Harold,1642,1,0,Silantev Ilia,1322
73,Van Droogenbroeck Mats,1226,1,0,Decraene Merlijn,1262
74,Aishajiang Ehsan,1213,1,0,Brys Yves,1323
75,Huysman Robert,1408,1,0,Huyghe Felix,0
76,Lerinckx Niels,1349,0,1,Laureys Mats,1218
77,Van Overstraeten Frank,1286,1,0,Moheeb Maha,0
78,Pouleyn Floris,1458,1,0,Beckers Stijn,0
79,Lerinckx Sander,1321,1,0,Van Der Voorde Sonja,1408
80,Vanrossum Mathias,1103,0,1,Vandevelde Jannes,1130
